CODE_CLIENT,RAISON,STATUT_MARITAL,TITRE,TITRE_COEMP,GARANTIE,ASSURANCE,LOGEMENT,TYPE_LOGEMENT,PROFESSION,ENFANTS,ANCIENNETE_BANCAIRE,SALAIRE,SALAIRE_COEMP,NB_PERS,REVENU/TETE,LOYER,AGE,EMPRUNTS_COURANTS,DUREE_EMPRUNT,REMBOURSEMENT,SUCCES
1522,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,6,8160,0,1,8160,0,26,0,1,Rapide,N
1524,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,11,8709,12923,2,10816,1485,53,219,4,Lent,N
1526,TV,Marie,Mme,M.,Oui,Non,Famille,Maison,Employe,2,16,8419,8249,4,4167,0,43,1086,4,Lent,N
1528,TV,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,2,10,8137,5681,4,3454,0,42,779,2,Normal,N
1535,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,9,9459,13535,2,11497,1580,47,242,4,Lent,N
1542,Autre,Divorce,Mme,Aucun,Non,Non,Proprietaire,Maison,Ouvrier qualifie,0,18,8697,0,1,8697,1328,43,248,3,Rapide,N
1543,TV,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Enseignant,1,7,11416,19337,3,10251,1173,62,1342,3,Lent,N
1544,TV,Marie,Mme,M.,Oui,Non,Famille,Appartement,Ouvrier,3,5,6508,8793,5,3060,880,37,868,3,Lent,N
1546,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Enseignant,0,30,28224,46953,2,37588,2236,45,824,4,Lent,N
1547,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,2,20,9600,5236,4,3709,1560,38,1426,4,Lent,N
1548,Autre,Divorce,Mme,Aucun,Non,Non,Famille,Appartement,Enseignant,0,15,13344,0,1,13344,0,46,496,4,Lent,N
1555,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier,2,15,7238,0,4,1809,943,35,932,4,Lent,N
1556,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Ouvrier,1,20,5178,7298,3,4158,0,47,0,4,Lent,N
1559,Autre,Divorce,Mme,Aucun,Non,Non,Proprietaire,Maison,Ouvrier qualifie,0,17,9555,0,1,9555,1269,43,224,3,Rapide,N
1560,TV,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Retraite,1,40,14580,0,3,4860,0,67,2424,2,Normal,N
1567,Autre,Divorce,M.,Aucun,Non,Oui,Proprietaire,Appartement,Enseignant,0,13,24863,0,1,24863,0,44,669,3,Rapide,N
1568,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Ouvrier,3,7,1788,1108,5,579,0,36,0,3,Lent,N
1573,TV,Celibataire,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,13,10368,5553,2,7960,0,44,1116,4,Lent,N
1576,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,0,18,9600,5419,2,7509,1320,43,561,4,Lent,N
1581,Autre,Celibataire,Mlle,Aucun,Non,Non,Proprietaire,Appartement,Ouvrier,1,15,6368,0,2,3184,0,36,0,2,Normal,N
1582,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,3,13,0,0,5,0,2160,35,0,4,Lent,N
1586,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,0,11707,0,2,5853,0,60,1364,3,Rapide,N
1588,TV,Concubin,M.,Mme,Oui,Non,Locataire,Appartement,Representant,0,6,6609,4833,2,5721,880,24,1240,1,Rapide,N
1589,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,1,20,8462,8174,3,5545,1248,39,620,4,Lent,N
1591,Autre,Marie,Mme,Mme,Oui,Oui,Proprietaire,Maison,Retraite,0,5,3921,0,2,1960,0,65,0,4,Lent,N
1593,TV,Marie,Mme,M.,Non,Non,Locataire,Appartement,Ouvrier,2,2,6336,6244,4,3145,0,26,2790,3,Lent,N
1595,Autre,Marie,M.,Aucun,Non,Oui,Proprietaire,Appartement,Representant,2,6,13124,0,3,4374,2828,43,986,2,Normal,N
1600,Autre,Celibataire,Mme,Aucun,Non,Non,Famille,Appartement,Retraite,1,24,7248,0,2,3624,0,44,372,3,Rapide,N
1602,Autre,Marie,M.,Aucun,Non,Oui,Proprietaire,Appartement,Representant,1,7,12201,0,2,6100,2800,45,957,4,Lent,N
1603,Autre,Concubin,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,15,4555,4953,2,4754,0,63,0,4,Lent,N
1604,Autre,Concubin,Mme,M.,Oui,Non,Proprietaire,Maison,Retraite,0,13,3200,5140,2,4170,0,66,0,4,Lent,N
1606,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,7,7276,0,1,7276,0,26,0,4,Lent,N
1607,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe de bureau,2,15,7131,6044,4,3293,2498,38,0,4,Lent,N
1610,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,2,2,6523,5889,4,3103,776,49,496,4,Lent,N
1611,Autre,Celibataire,M.,Aucun,Non,Oui,Locataire,Appartement,Cadre,0,10,33600,0,1,33600,4640,58,124,3,Rapide,N
1612,Autre,Celibataire,Mlle,Aucun,Non,Non,Proprietaire,Appartement,Ouvrier,0,14,6624,0,1,6624,0,37,0,3,Rapide,N
1613,TV,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Employe,2,12,6876,0,4,1719,1129,50,676,3,Lent,N
1616,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Cadre,1,18,11354,5904,3,5752,0,45,1635,2,Normal,N
1617,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,1,15,14400,13987,3,9462,0,48,0,4,Lent,N
1618,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Retraite,0,14,24340,15249,2,19794,725,63,582,3,Rapide,N
1619,Courrier,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Representant,3,13,3412,0,4,853,0,30,0,4,Lent,N
1622,Autre,Celibataire,M.,Mme,Oui,Non,Locataire,Appartement,Enseignant,0,1,7516,4785,2,6150,3200,34,930,4,Lent,N
1623,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,4,15,0,0,6,0,1120,46,0,3,Rapide,N
1627,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Appartement,Retraite,0,4,8832,9480,2,9156,2400,60,992,4,Lent,N
1629,Autre,Concubin,Mme,M.,Oui,Non,Proprietaire,Maison,Retraite,0,13,3220,4732,2,3976,0,64,0,4,Lent,N
1630,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe de bureau,1,9,10279,19345,3,9874,3055,39,0,4,Lent,N
1631,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe,3,16,6321,6004,5,2465,2159,33,260,4,Lent,N
1632,TV,Marie,Mme,Aucun,Non,Non,Proprietaire,Maison,Ouvrier qualifie,0,19,12348,0,1,12348,0,59,1393,3,Rapide,N
1635,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Cadre,0,5,32943,0,2,16471,0,49,474,3,Rapide,N
1637,TV,Concubin,Mme,M.,Oui,Non,Locataire,Maison,Cadre,0,7,7848,6518,2,7183,2460,23,0,4,Lent,N
1640,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Cadre,1,5,33823,0,3,11274,0,43,508,2,Normal,N
1641,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier,3,15,7770,0,5,1554,953,31,1017,4,Lent,N
1642,TV,Celibataire,Mlle,Aucun,Non,Non,Famille,Appartement,Employe de bureau,0,3,5831,0,1,5831,0,22,0,3,Lent,N
1643,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier qualifie,1,23,10651,0,3,3550,0,52,992,4,Lent,N
1651,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,2,20,12643,7358,4,5000,3404,37,248,4,Lent,N
1657,Autre,Celibataire,Mlle,Aucun,Non,Non,Proprietaire,Appartement,Ouvrier,0,13,6810,0,1,6810,0,40,0,3,Rapide,N
1660,Autre,Celibataire,M.,Aucun,Non,Oui,Famille,Maison,Ouvrier qualifie,0,3,9738,0,1,9738,0,32,1633,3,Rapide,N
1662,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,10,9600,11040,2,10320,904,71,992,4,Lent,N
1664,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,12,25603,0,2,12801,0,66,0,4,Lent,N
1665,Autre,Marie,M.,Aucun,Non,Non,Proprietaire,Appartement,Cadre,0,27,13771,0,1,13771,4009,46,2201,3,Rapide,N
1666,Autre,Marie,M.,Mme,Oui,Non,Famille,Appartement,Ouvrier,0,16,5851,4623,2,5237,0,32,0,4,Lent,N
1667,Autre,Celibataire,Mlle,Aucun,Non,Non,Famille,Maison,Employe de bureau,0,1,6688,0,1,6688,0,26,930,4,Lent,N
1670,TV,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,1,10,8160,6201,3,4787,0,44,806,4,Lent,N
1671,Autre,Celibataire,M.,Mme,Oui,Non,Locataire,Maison,Representant,0,14,29760,0,2,14880,2400,43,1302,3,Rapide,N
1672,TV,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Cadre,2,17,11955,0,4,2988,3293,48,1322,4,Lent,N
1674,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,3,10,8400,0,5,1680,480,34,620,4,Lent,N
1677,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Ouvrier,0,6,10315,12312,2,11313,3204,66,0,3,Rapide,N
1678,Courrier,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Representant,0,6,7008,0,1,7008,1488,26,0,3,Rapide,N
1680,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Cadre,0,35,7915,0,1,7915,168,62,744,4,Lent,N
1683,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Cadre,0,5,31578,0,2,15789,0,48,529,1,Rapide,N
1687,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,6,6782,0,1,6782,1120,40,0,4,Lent,N
1689,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Enseignant,1,27,29744,48482,3,26075,2237,49,847,2,Normal,N
1691,TV,Marie,Mme,M.,Non,Non,Locataire,Maison,Ouvrier,3,5,6820,6513,5,2666,5636,38,1240,3,Rapide,N
1694,TV,Marie,M.,Mme,Oui,Oui,Locataire,Appartement,Ouvrier,2,8,6988,6729,4,3429,752,33,0,4,Lent,N
1695,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,13,8673,9993,2,9333,0,37,372,4,Lent,N
1699,TV,Divorce,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,2,1,5539,5683,4,2805,2092,33,1546,3,Rapide,N
1700,Courrier,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Representant,2,16,14064,9831,4,5973,1035,41,1191,3,Rapide,N
1701,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Appartement,Enseignant,2,15,32522,37706,4,17557,1928,36,0,1,Rapide,N
1702,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,3,11,7075,4819,5,2378,900,41,186,3,Rapide,N
1705,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,2,20,7972,5409,4,3345,1200,37,248,3,Rapide,N
1707,TV,Celibataire,M.,Mme,Oui,Non,Proprietaire,Maison,Retraite,0,10,10711,0,2,5355,1450,65,850,4,Lent,N
1708,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Appartement,Representant,1,13,6470,9342,3,5270,1764,35,526,4,Lent,N
1709,TV,Marie,Mme,M.,Oui,Non,Famille,Maison,Chomeur,1,12,0,0,3,0,0,46,0,4,Lent,N
1710,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Ouvrier qualifie,2,25,12689,15826,4,7128,5752,41,391,4,Lent,N
1711,Courrier,Celibataire,Mlle,Aucun,Non,Oui,Famille,Appartement,Ouvrier,0,0,10478,0,1,10478,0,23,0,3,Rapide,N
1714,Autre,Divorce,M.,Aucun,Non,Non,Proprietaire,Maison,Ouvrier,1,17,7654,0,2,3827,2644,37,0,2,Normal,N
1717,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,24,11001,7267,2,9134,0,59,0,3,Lent,N
1720,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,15,7948,0,2,3974,0,43,992,3,Rapide,N
1721,Autre,Marie,Mme,M.,Oui,Oui,Famille,Appartement,Ouvrier qualifie,0,23,9600,14750,2,12175,0,50,2061,4,Lent,N
1722,TV,Marie,Mme,M.,Oui,Non,Famille,Appartement,Retraite,0,43,5741,7267,2,6504,876,72,1660,4,Lent,N
1723,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Representant,1,2,14400,7617,3,7339,792,41,1612,3,Rapide,N
1726,TV,Marie,Mme,M.,Oui,Oui,Famille,Maison,Ouvrier,0,18,2362,2144,2,2253,0,37,0,4,Lent,N
1728,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,16,6912,0,1,6912,1328,64,0,4,Lent,N
1729,TV,Celibataire,Mlle,Aucun,Non,Non,Famille,Appartement,Cadre,0,4,8757,0,1,8757,0,33,1024,4,Lent,N
1730,Autre,Marie,M.,Mme,Oui,Oui,Famille,Maison,Ouvrier qualifie,0,2,8856,7622,2,8239,0,50,1736,4,Lent,N
1742,Autre,Marie,M.,Mme,Oui,Oui,Famille,Maison,Ouvrier qualifie,0,2,9377,7624,2,8500,0,54,1597,4,Lent,N
1743,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Appartement,Employe de bureau,0,20,3813,2376,2,3094,2751,46,1012,4,Lent,N
1744,Autre,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Employe de bureau,2,16,7194,6745,4,3484,2491,39,0,4,Lent,N
1745,Autre,Marie,M.,Aucun,Non,Oui,Proprietaire,Appartement,Representant,1,7,11928,0,2,5964,2757,46,1005,4,Lent,N
1747,TV,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,2,19,5505,5740,4,2811,0,33,0,4,Lent,N
1750,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,14,7046,0,2,3523,0,63,0,4,Lent,N
1751,Autre,Divorce,Mme,Aucun,Non,Non,Famille,Appartement,Enseignant,0,14,13423,0,1,13423,0,46,484,4,Lent,N
1754,Autre,Veuf,Mme,Aucun,Non,Non,Proprietaire,Appartement,Retraite,1,29,12345,0,2,6172,0,59,2376,4,Lent,N
1757,TV,Celibataire,M.,Aucun,Non,Oui,Famille,Maison,Representant,0,3,11232,0,1,11232,0,26,2930,3,Rapide,N
1758,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,7,8030,6772,5,2960,2880,30,124,4,Lent,N
1760,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,0,7363,0,3,2454,2800,26,496,4,Lent,N
1761,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Appartement,Chomeur,4,20,0,0,6,0,0,38,0,4,Lent,N
1762,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,3,18,3772,5203,5,1795,2160,34,744,3,Lent,N
1763,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,0,7,7056,7824,2,7440,1680,22,496,4,Lent,N
1765,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,15,6926,10540,2,8733,0,50,1550,4,Lent,N
1777,Courrier,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Retraite,0,30,11808,13771,2,12789,2560,64,0,4,Lent,N
1778,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,5,10848,0,2,5424,2348,42,620,4,Lent,N
1781,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,1,2,7737,4886,3,4207,3040,36,0,4,Lent,N
1782,Courrier,Marie,Mme,M.,Oui,Oui,Famille,Appartement,Retraite,0,20,4957,3704,2,4330,0,68,509,4,Lent,N
1783,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Employe,0,22,9648,0,2,4824,992,45,2356,4,Lent,N
1784,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,10,6686,4848,5,2306,1440,32,124,4,Lent,N
1785,TV,Celibataire,Mme,Aucun,Non,Non,Proprietaire,Maison,Ouvrier,1,15,27840,0,2,13920,0,26,1240,3,Rapide,N
1786,Autre,Marie,Mme,M.,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,23,9580,6484,2,8032,1200,58,561,3,Rapide,N
1789,Autre,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Enseignant,2,24,11495,15119,4,6653,4378,40,121,4,Lent,N
1790,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier qualifie,1,7,8714,0,3,2904,0,44,765,4,Lent,N
1792,Autre,Divorce,Mme,Aucun,Non,Non,Proprietaire,Maison,Ouvrier qualifie,0,17,8814,0,1,8814,1333,44,228,3,Rapide,N
1793,TV,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,3,16,7816,4341,5,2431,1303,41,0,4,Lent,N
1794,TV,Marie,M.,Mme,Oui,Oui,Locataire,Appartement,Ouvrier qualifie,0,15,12398,12211,2,12304,1564,59,0,4,Lent,N
1797,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Cadre,3,10,7186,6306,5,2698,2233,37,631,4,Lent,N
1799,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe,2,7,7320,0,4,1830,2056,31,1959,4,Lent,N
1801,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe,1,24,8688,4953,3,4547,5600,44,496,4,Lent,N
1804,Autre,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Employe,0,21,8843,0,2,4421,904,47,2267,4,Lent,N
1807,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,2,5568,5049,4,2654,440,25,186,4,Lent,N
1808,TV,Marie,Mme,M.,Oui,Non,Proprietaire,Appartement,Representant,4,15,5680,4756,6,1739,2238,42,0,2,Normal,N
1811,TV,Marie,Mme,M.,Oui,Non,Famille,Appartement,Ouvrier,3,5,6208,9501,5,3141,907,34,867,4,Lent,N
1812,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,20,6955,5068,4,3005,1680,42,496,4,Lent,N
1813,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,5,6720,0,2,3360,1200,33,0,2,Normal,N
1814,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,0,25,3360,4776,2,4068,0,57,0,3,Rapide,N
1817,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe,2,13,8064,11558,4,4905,784,34,1819,4,Lent,N
1824,Autre,Divorce,M.,Aucun,Non,Oui,Famille,Appartement,Ouvrier,1,12,7595,0,2,3797,0,33,402,2,Normal,N
1828,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,3,10,10320,0,5,2064,0,39,1354,4,Lent,N
1835,TV,Concubin,M.,Aucun,Non,Non,Locataire,Maison,Employe de bureau,1,6,8587,0,2,4293,800,30,744,4,Lent,N
1837,TV,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Cadre,3,12,7763,5915,5,2735,2303,36,597,4,Lent,N
1839,Courrier,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Retraite,0,33,0,0,2,0,2155,51,0,4,Lent,N
1840,Courrier,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Retraite,0,28,12343,13223,2,12783,2776,65,0,4,Lent,N
1842,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,1,10,7680,6028,3,4569,3200,49,0,4,Lent,N
1845,TV,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Employe,3,11,8024,0,5,1604,1065,50,796,2,Normal,N
1848,Autre,Divorce,M.,Aucun,Non,Oui,Proprietaire,Appartement,Enseignant,0,13,26413,0,1,26413,0,42,628,1,Rapide,N
1851,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,2,20,3412,2649,4,1515,1900,39,868,4,Lent,N
1853,Autre,Celibataire,Mlle,Aucun,Non,Non,Famille,Maison,Employe de bureau,0,1,6772,0,1,6772,0,22,913,4,Lent,N
1855,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier,3,15,7276,0,5,1455,848,32,983,3,Lent,N
1856,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,5,5697,0,1,5697,1600,52,0,1,Rapide,N
1857,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,12,14976,0,1,14976,1628,33,0,4,Lent,N
1858,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,2,10,4137,5064,4,2300,2720,40,0,4,Lent,N
1860,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,1,8,18844,0,3,6281,1760,36,1829,4,Lent,N
1863,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,17,8092,4958,2,6525,3200,45,0,4,Lent,N
1868,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,5,7292,0,2,3646,1162,33,0,2,Normal,N
1869,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,1,1,13992,0,2,6996,2080,31,1240,4,Lent,N
1870,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,5,6290,0,2,3145,1296,33,0,2,Normal,N
1871,Autre,Marie,M.,Mme,Oui,Oui,Proprietaire,Maison,Ouvrier qualifie,0,5,6559,0,2,3279,1215,36,0,2,Normal,N
1878,TV,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,3,16,7945,4626,5,2514,1363,41,0,4,Lent,N
1881,TV,Celibataire,M.,Mme,Oui,Non,Proprietaire,Maison,Retraite,0,9,11332,0,2,5666,1423,72,790,4,Lent,N
1882,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,2,12,6619,3484,4,2525,1600,39,930,4,Lent,N
1884,Courrier,Marie,M.,Mme,Oui,Non,Proprietaire,Maison,Representant,2,17,13728,10872,4,6150,960,41,1302,1,Rapide,N
1,TV,Celibataire,Mme,M.,Oui,Non,Famille,Maison,Chomeur,2,10,0,0,4,0,0,40,915,4,Lent,O
2,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,0,7200,8812,2,8006,0,25,0,4,Lent,O
3,Courrier,Divorce,Mme,Aucun,Non,Oui,Famille,Appartement,Employe,1,11,10247,0,2,5123,0,32,0,2,Normal,O
6,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,38,10560,0,2,5280,0,63,1853,4,Lent,O
9,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,28,8064,9254,2,8659,1600,61,1240,3,Lent,O
10,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,1,20,16262,18600,3,11620,1280,46,0,4,Lent,O
12,Autre,Separe,Mme,Aucun,Non,Oui,Proprietaire,Appartement,Retraite,0,39,11083,0,1,11083,1856,62,744,4,Lent,O
13,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Cadre,2,12,13521,14736,4,7064,5760,44,775,4,Lent,O
14,Autre,Divorce,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,5,6427,8073,2,7250,0,61,496,3,Rapide,O
15,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Cadre,2,4,3144,3964,4,1777,1880,27,620,4,Lent,O
16,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,13,5995,0,5,1199,0,42,744,4,Lent,O
17,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,1,10,7780,4483,3,4087,2400,35,0,3,Rapide,O
18,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,3,7104,0,2,3552,992,22,461,3,Rapide,O
19,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Inactif,2,10,10022,0,4,2505,0,45,930,4,Lent,O
20,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,1,13,0,0,3,0,2080,40,1236,4,Lent,O
21,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,0,10,11472,0,2,5736,1896,44,0,4,Lent,O
22,Autre,Concubin,M.,Aucun,Non,Non,Locataire,Maison,Cadre,3,4,12768,0,4,3192,2560,37,527,4,Lent,O
26,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier qualifie,2,21,8894,7555,4,4112,4800,41,0,4,Lent,O
28,TV,Divorce,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,7,9600,0,1,9600,1040,34,496,3,Rapide,O
29,TV,Separe,Mme,Aucun,Non,Oui,Famille,Appartement,Cadre,0,12,8160,0,1,8160,0,46,0,4,Lent,O
30,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe,1,17,2880,3931,3,2270,2760,38,930,4,Lent,O
32,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Representant,3,3,8352,4257,5,2521,0,30,620,4,Lent,O
35,Courrier,Separe,M.,Aucun,Non,Oui,Locataire,Appartement,Retraite,0,20,15024,0,1,15024,1280,68,496,3,Rapide,O
37,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,8,5937,0,3,1979,0,26,620,3,Rapide,O
38,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe,3,11,7838,7291,5,3025,2116,30,372,4,Lent,O
40,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe,0,3,6902,0,1,6902,916,43,0,3,Rapide,O
41,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,9,8928,8731,2,8829,1680,54,0,4,Lent,O
42,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Inactif,0,10,0,0,2,0,0,45,0,4,Lent,O
45,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Cadre,0,4,22080,0,1,22080,4800,42,868,4,Lent,O
46,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,5,7,6192,3139,7,1333,0,41,1946,3,Rapide,O
48,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,20,5313,0,1,5313,0,78,0,3,Rapide,O
49,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Inactif,2,11,0,0,4,0,0,51,1178,4,Lent,O
50,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,3,16,3969,0,5,793,1040,60,0,4,Lent,O
52,Autre,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier,1,19,5088,0,2,2544,0,46,868,4,Lent,O
